"","region_txt","date","sum"
"502","Central Asia",1995-01-01 11:00:00,20
"503","Central Asia",1995-02-01 11:00:00,8
"504","Central Asia",1995-03-01 11:00:00,4
"505","Central Asia",1995-04-01 10:00:00,7
"506","Central Asia",1995-05-01 10:00:00,6
"507","Central Asia",1995-06-01 10:00:00,8
"508","Central Asia",1995-07-01 10:00:00,9
"509","Central Asia",1995-08-01 10:00:00,1
"510","Central Asia",1995-09-01 10:00:00,4
"511","Central Asia",1995-10-01 10:00:00,25
"512","Central Asia",1995-11-01 11:00:00,1
"513","Central Asia",1995-12-01 11:00:00,1
"514","Central Asia",1996-01-01 11:00:00,5
"515","Central Asia",1996-02-01 11:00:00,25
"516","Central Asia",1996-03-01 11:00:00,7
"517","Central Asia",1996-04-01 10:00:00,1
"518","Central Asia",1996-05-01 10:00:00,9
"519","Central Asia",1996-06-01 10:00:00,0
"520","Central Asia",1996-07-01 10:00:00,1
"521","Central Asia",1996-08-01 10:00:00,3
"522","Central Asia",1996-09-01 10:00:00,0
"523","Central Asia",1996-11-01 11:00:00,2
"524","Central Asia",1996-12-01 11:00:00,3
"525","Central Asia",1997-01-01 11:00:00,12
"526","Central Asia",1997-02-01 11:00:00,8
"527","Central Asia",1997-03-01 11:00:00,1
"528","Central Asia",1997-04-01 10:00:00,2
"529","Central Asia",1997-05-01 10:00:00,1
"530","Central Asia",1997-06-01 10:00:00,2
"531","Central Asia",1997-07-01 10:00:00,20
"532","Central Asia",1997-08-01 10:00:00,0
"533","Central Asia",1997-09-01 10:00:00,1
"534","Central Asia",1997-10-01 10:00:00,20
"535","Central Asia",1997-11-01 11:00:00,11
"536","Central Asia",1997-12-01 11:00:00,3
"537","Central Asia",1998-02-01 11:00:00,2
"538","Central Asia",1998-03-01 11:00:00,20
"539","Central Asia",1998-04-01 10:00:00,8
"540","Central Asia",1998-07-01 10:00:00,20
"541","Central Asia",1998-08-01 10:00:00,4
"542","Central Asia",1998-09-01 10:00:00,2
"543","Central Asia",1998-10-01 10:00:00,4
"544","Central Asia",1998-11-01 11:00:00,1
"545","Central Asia",1999-02-01 11:00:00,13
"546","Central Asia",1999-03-01 11:00:00,6
"547","Central Asia",1999-04-01 10:00:00,0
"548","Central Asia",1999-06-01 10:00:00,2
"549","Central Asia",1999-07-01 10:00:00,0
"550","Central Asia",1999-08-01 10:00:00,0
"551","Central Asia",1999-09-01 10:00:00,2
"552","Central Asia",1999-10-01 10:00:00,8
"553","Central Asia",1999-11-01 11:00:00,4
"554","Central Asia",2000-01-01 11:00:00,2
"555","Central Asia",2000-02-01 11:00:00,1
"556","Central Asia",2000-03-01 11:00:00,0
"557","Central Asia",2000-04-01 10:00:00,1
"558","Central Asia",2000-05-01 10:00:00,2
"559","Central Asia",2000-06-01 10:00:00,0
"560","Central Asia",2000-07-01 10:00:00,1
"561","Central Asia",2000-08-01 10:00:00,2
"562","Central Asia",2000-09-01 11:00:00,2
"563","Central Asia",2000-10-01 11:00:00,7
"564","Central Asia",2000-11-01 11:00:00,0
"565","Central Asia",2000-12-01 11:00:00,0
"566","Central Asia",2001-02-01 11:00:00,0
"567","Central Asia",2001-03-01 11:00:00,0
"568","Central Asia",2001-04-01 10:00:00,6
"569","Central Asia",2001-06-01 10:00:00,0
"570","Central Asia",2001-07-01 10:00:00,6
"571","Central Asia",2001-08-01 10:00:00,1
"572","Central Asia",2001-09-01 10:00:00,3
"573","Central Asia",2002-03-01 11:00:00,1
"574","Central Asia",2002-05-01 10:00:00,0
"575","Central Asia",2002-06-01 10:00:00,2
"576","Central Asia",2002-09-01 10:00:00,0
"577","Central Asia",2002-11-01 11:00:00,0
"578","Central Asia",2003-01-01 11:00:00,0
"579","Central Asia",2003-05-01 10:00:00,1
"580","Central Asia",2003-10-01 10:00:00,0
"581","Central Asia",2003-12-01 11:00:00,0
"582","Central Asia",2004-03-01 11:00:00,29
"583","Central Asia",2004-04-01 10:00:00,0
"584","Central Asia",2004-07-01 10:00:00,7
"585","Central Asia",2004-08-01 10:00:00,0
"586","Central Asia",2005-02-01 11:00:00,3
"587","Central Asia",2005-03-01 11:00:00,0
"588","Central Asia",2005-05-01 10:00:00,15
"589","Central Asia",2005-06-01 10:00:00,0
"590","Central Asia",2005-09-01 10:00:00,0
"591","Central Asia",2005-12-01 11:00:00,0
"592","Central Asia",2006-01-01 11:00:00,0
"593","Central Asia",2006-04-01 11:00:00,0
"594","Central Asia",2006-07-01 10:00:00,3
"595","Central Asia",2006-08-01 10:00:00,2
"596","Central Asia",2006-12-01 11:00:00,1
"597","Central Asia",2007-03-01 11:00:00,0
"598","Central Asia",2007-04-01 10:00:00,0
"599","Central Asia",2007-11-01 11:00:00,1
"600","Central Asia",2008-01-01 11:00:00,2
"601","Central Asia",2008-02-01 11:00:00,2
"602","Central Asia",2008-03-01 11:00:00,0
"603","Central Asia",2008-05-01 10:00:00,0
"604","Central Asia",2008-06-01 10:00:00,0
"605","Central Asia",2008-07-01 10:00:00,6
"606","Central Asia",2008-08-01 10:00:00,8
"607","Central Asia",2008-09-01 10:00:00,0
"608","Central Asia",2008-10-01 10:00:00,0
"609","Central Asia",2008-11-01 11:00:00,2
"610","Central Asia",2008-12-01 11:00:00,0
"611","Central Asia",2009-01-01 11:00:00,0
"612","Central Asia",2009-02-01 11:00:00,2
"613","Central Asia",2009-03-01 11:00:00,1
"614","Central Asia",2009-04-01 11:00:00,0
"615","Central Asia",2009-05-01 10:00:00,3
"616","Central Asia",2009-06-01 10:00:00,1
"617","Central Asia",2009-07-01 10:00:00,1
"618","Central Asia",2009-08-01 10:00:00,2
"619","Central Asia",2009-09-01 10:00:00,0
"620","Central Asia",2009-10-01 10:00:00,0
"621","Central Asia",2010-01-01 11:00:00,2
"622","Central Asia",2010-03-01 11:00:00,0
"623","Central Asia",2010-06-01 10:00:00,0
"624","Central Asia",2010-07-01 10:00:00,0
"625","Central Asia",2010-09-01 10:00:00,4
"626","Central Asia",2010-10-01 10:00:00,1
"627","Central Asia",2010-11-01 11:00:00,1
"628","Central Asia",2011-02-01 11:00:00,0
"629","Central Asia",2011-05-01 10:00:00,1
"630","Central Asia",2011-09-01 10:00:00,1
"631","Central Asia",2011-10-01 10:00:00,1
"632","Central Asia",2011-11-01 11:00:00,10
"633","Central Asia",2011-12-01 11:00:00,0
"634","Central Asia",2012-02-01 11:00:00,1
"635","Central Asia",2012-04-01 10:00:00,0
"636","Central Asia",2012-05-01 10:00:00,0
"637","Central Asia",2012-06-01 10:00:00,1
"638","Central Asia",2012-07-01 10:00:00,3
"639","Central Asia",2012-08-01 10:00:00,1
"640","Central Asia",2012-09-01 10:00:00,0
"641","Central Asia",2013-01-01 11:00:00,0
"642","Central Asia",2013-02-01 11:00:00,0
"643","Central Asia",2013-06-01 10:00:00,0
"644","Central Asia",2013-08-01 10:00:00,0
"645","Central Asia",2013-09-01 10:00:00,2
"646","Central Asia",2014-02-01 11:00:00,3
"647","Central Asia",2014-03-01 11:00:00,1
"648","Central Asia",2014-05-01 10:00:00,1
"649","Central Asia",2014-09-01 10:00:00,0
"650","Central Asia",2014-11-01 11:00:00,0
"651","Central Asia",2014-12-01 11:00:00,0
"652","Central Asia",2015-02-01 11:00:00,0
"653","Central Asia",2015-04-01 11:00:00,0
"654","Central Asia",2015-09-01 10:00:00,10
"655","Central Asia",2015-11-01 11:00:00,3
"656","Central Asia",2015-12-01 11:00:00,0
"657","Central Asia",2016-02-01 11:00:00,0
"658","Central Asia",2016-03-01 11:00:00,1
"659","Central Asia",2016-05-01 10:00:00,0
"660","Central Asia",2016-06-01 10:00:00,10
"661","Central Asia",2016-07-01 10:00:00,6
"662","Central Asia",2016-08-01 10:00:00,2
"663","Central Asia",2016-09-01 10:00:00,0
"664","Central Asia",2016-10-01 10:00:00,1
"665","Central Asia",2016-12-01 11:00:00,1
"666","Central Asia",2017-01-01 11:00:00,0
"667","Central Asia",2017-02-01 11:00:00,5
"668","Central Asia",2017-03-01 11:00:00,1
"669","Central Asia",2017-05-01 10:00:00,0
"670","Central Asia",2017-10-01 11:00:00,0
"671","East Asia",1970-01-01 10:00:00,0
"672","East Asia",1970-03-01 10:00:00,0
"673","East Asia",1971-11-01 11:00:00,25
"674","East Asia",1973-04-01 10:00:00,0
"675","East Asia",1973-08-01 10:00:00,0
"676","East Asia",1974-07-01 10:00:00,0
"677","East Asia",1974-08-01 10:00:00,1
"678","East Asia",1974-11-01 11:00:00,0
"679","East Asia",1975-02-01 11:00:00,0
"680","East Asia",1975-04-01 10:00:00,0
"681","East Asia",1975-05-01 10:00:00,0
"682","East Asia",1975-07-01 10:00:00,0
"683","East Asia",1975-08-01 10:00:00,0
"684","East Asia",1975-09-01 10:00:00,0
"685","East Asia",1975-10-01 10:00:00,0
"686","East Asia",1976-03-01 11:00:00,2
"687","East Asia",1976-10-01 10:00:00,0
"688","East Asia",1977-11-01 11:00:00,0
"689","East Asia",1978-01-01 11:00:00,3
"690","East Asia",1978-02-01 11:00:00,0
"691","East Asia",1978-03-01 11:00:00,0
"692","East Asia",1978-05-01 10:00:00,0
"693","East Asia",1978-06-01 10:00:00,0
"694","East Asia",1978-07-01 10:00:00,1
"695","East Asia",1978-08-01 10:00:00,0
"696","East Asia",1978-09-01 10:00:00,0
"697","East Asia",1978-10-01 10:00:00,0
"698","East Asia",1978-12-01 11:00:00,0
"699","East Asia",1979-02-01 11:00:00,0
"700","East Asia",1979-03-01 11:00:00,0
"701","East Asia",1979-04-01 10:00:00,0
"702","East Asia",1979-06-01 10:00:00,2
"703","East Asia",1980-02-01 11:00:00,0
"704","East Asia",1981-02-01 11:00:00,0
"705","East Asia",1981-03-01 10:00:00,0
"706","East Asia",1981-08-01 10:00:00,0
"707","East Asia",1982-03-01 11:00:00,1
"708","East Asia",1982-09-01 10:00:00,0
"709","East Asia",1983-05-01 10:00:00,0
"710","East Asia",1983-06-01 10:00:00,2
"711","East Asia",1983-07-01 10:00:00,0
"712","East Asia",1983-09-01 10:00:00,1
"713","East Asia",1983-11-01 11:00:00,0
"714","East Asia",1984-02-01 11:00:00,0
"715","East Asia",1984-04-01 10:00:00,0
"716","East Asia",1984-07-01 10:00:00,0
"717","East Asia",1984-09-01 10:00:00,0
"718","East Asia",1984-10-01 10:00:00,0
"719","East Asia",1984-12-01 11:00:00,0
"720","East Asia",1985-01-01 11:00:00,0
"721","East Asia",1985-04-01 10:00:00,0
"722","East Asia",1985-05-01 10:00:00,0
"723","East Asia",1985-06-01 10:00:00,2
"724","East Asia",1985-07-01 10:00:00,0
"725","East Asia",1985-11-01 11:00:00,0
"726","East Asia",1986-03-01 11:00:00,0
"727","East Asia",1986-04-01 10:00:00,0
"728","East Asia",1986-06-01 10:00:00,3
"729","East Asia",1986-09-01 10:00:00,5
"730","East Asia",1986-10-01 10:00:00,0
"731","East Asia",1986-12-01 11:00:00,0
"732","East Asia",1987-01-01 11:00:00,0
"733","East Asia",1987-03-01 11:00:00,0
"734","East Asia",1987-05-01 10:00:00,1
"735","East Asia",1987-08-01 10:00:00,0
"736","East Asia",1987-09-01 10:00:00,0
"737","East Asia",1987-10-01 10:00:00,0
"738","East Asia",1988-01-01 11:00:00,0
"739","East Asia",1988-02-01 11:00:00,0
"740","East Asia",1988-03-01 11:00:00,0
"741","East Asia",1988-04-01 10:00:00,0
"742","East Asia",1988-05-01 10:00:00,0
"743","East Asia",1988-06-01 10:00:00,0
"744","East Asia",1988-07-01 10:00:00,0
"745","East Asia",1988-08-01 10:00:00,0
"746","East Asia",1988-09-01 10:00:00,0
"747","East Asia",1988-10-01 10:00:00,0
"748","East Asia",1988-12-01 11:00:00,0
"749","East Asia",1989-01-01 11:00:00,0
"750","East Asia",1989-02-01 11:00:00,0
"751","East Asia",1989-03-01 11:00:00,0
"752","East Asia",1989-04-01 10:00:00,0
"753","East Asia",1989-05-01 10:00:00,0
"754","East Asia",1989-06-01 10:00:00,20
"755","East Asia",1989-08-01 10:00:00,0
"756","East Asia",1989-09-01 10:00:00,0
"757","East Asia",1989-11-01 11:00:00,0
"758","East Asia",1989-12-01 11:00:00,2
"759","East Asia",1990-01-01 11:00:00,0
"760","East Asia",1990-02-01 11:00:00,0
"761","East Asia",1990-03-01 11:00:00,0
"762","East Asia",1990-04-01 10:00:00,0
"763","East Asia",1990-05-01 10:00:00,0
"764","East Asia",1990-06-01 10:00:00,0
"765","East Asia",1990-07-01 10:00:00,0
"766","East Asia",1990-08-01 10:00:00,0
"767","East Asia",1990-10-01 10:00:00,0
"768","East Asia",1990-11-01 11:00:00,2
"769","East Asia",1990-12-01 11:00:00,2
"770","East Asia",1991-01-01 11:00:00,0
"771","East Asia",1991-02-01 11:00:00,0
"772","East Asia",1991-03-01 11:00:00,0
"773","East Asia",1991-04-01 10:00:00,0
"774","East Asia",1991-05-01 10:00:00,0
"775","East Asia",1991-06-01 10:00:00,0
"776","East Asia",1991-07-01 10:00:00,1
"777","East Asia",1991-08-01 10:00:00,0
"778","East Asia",1991-09-01 10:00:00,0
"779","East Asia",1991-10-01 10:00:00,1
"780","East Asia",1991-11-01 11:00:00,0
"781","East Asia",1991-12-01 11:00:00,6
"782","East Asia",1992-01-01 11:00:00,1
"783","East Asia",1992-02-01 11:00:00,7
"784","East Asia",1992-03-01 10:00:00,0
"785","East Asia",1992-04-01 10:00:00,1
"786","East Asia",1992-05-01 10:00:00,2
"787","East Asia",1992-06-01 10:00:00,0
"788","East Asia",1992-08-01 10:00:00,1
"789","East Asia",1992-09-01 10:00:00,0
"790","East Asia",1992-10-01 10:00:00,15
"791","East Asia",1992-11-01 11:00:00,0
"792","East Asia",1992-12-01 11:00:00,0
"793","East Asia",1994-02-01 11:00:00,1
"794","East Asia",1994-03-01 11:00:00,0
"795","East Asia",1994-04-01 10:00:00,1
"796","East Asia",1994-05-01 10:00:00,0
"797","East Asia",1994-06-01 10:00:00,7
"798","East Asia",1994-07-01 10:00:00,0
"799","East Asia",1994-08-01 10:00:00,1
"800","East Asia",1994-09-01 10:00:00,16
"801","East Asia",1994-10-01 10:00:00,2
"802","East Asia",1994-11-01 11:00:00,0
"803","East Asia",1994-12-01 11:00:00,6
"804","East Asia",1995-01-01 11:00:00,2
"805","East Asia",1995-03-01 11:00:00,13
"806","East Asia",1995-04-01 10:00:00,1
"807","East Asia",1995-05-01 10:00:00,0
"808","East Asia",1995-06-01 10:00:00,0
"809","East Asia",1995-07-01 10:00:00,0
"810","East Asia",1995-08-01 10:00:00,0
"811","East Asia",1995-10-01 10:00:00,1
"812","East Asia",1995-12-01 11:00:00,4
"813","East Asia",1996-01-01 11:00:00,0
"814","East Asia",1996-02-01 11:00:00,2
"815","East Asia",1996-03-01 11:00:00,1
"816","East Asia",1996-04-01 10:00:00,4
"817","East Asia",1996-05-01 10:00:00,0
"818","East Asia",1996-06-01 10:00:00,0
"819","East Asia",1996-07-01 10:00:00,0
"820","East Asia",1996-08-01 10:00:00,3
"821","East Asia",1996-09-01 10:00:00,12
"822","East Asia",1996-10-01 10:00:00,0
"823","East Asia",1996-11-01 11:00:00,9
"824","East Asia",1996-12-01 11:00:00,1
"825","East Asia",1997-02-01 11:00:00,7
"826","East Asia",1997-03-01 11:00:00,3
"827","East Asia",1997-04-01 10:00:00,1
"828","East Asia",1997-05-01 10:00:00,5
"829","East Asia",1997-06-01 10:00:00,0
"830","East Asia",1997-07-01 10:00:00,0
"831","East Asia",1997-09-01 10:00:00,0
"832","East Asia",1997-10-01 10:00:00,22
"833","East Asia",1997-11-01 11:00:00,0
"834","East Asia",1997-12-01 11:00:00,0
"835","East Asia",1998-02-01 11:00:00,50
"836","East Asia",1998-05-01 10:00:00,0
"837","East Asia",1998-09-01 10:00:00,0
"838","East Asia",1999-04-01 10:00:00,4
"839","East Asia",1999-06-01 10:00:00,1
"840","East Asia",1999-11-01 11:00:00,0
"841","East Asia",2000-01-01 11:00:00,0
"842","East Asia",2000-02-01 11:00:00,1
"843","East Asia",2000-06-01 10:00:00,0
"844","East Asia",2000-07-01 10:00:00,0
"845","East Asia",2000-08-01 10:00:00,0
"846","East Asia",2000-09-01 11:00:00,0
"847","East Asia",2000-10-01 11:00:00,0
"848","East Asia",2000-11-01 11:00:00,0
"849","East Asia",2001-01-01 11:00:00,0
"850","East Asia",2001-02-01 11:00:00,0
"851","East Asia",2001-04-01 10:00:00,2
"852","East Asia",2001-07-01 10:00:00,0
"853","East Asia",2001-08-01 10:00:00,0
"854","East Asia",2001-09-01 10:00:00,0
"855","East Asia",2001-10-01 10:00:00,0
"856","East Asia",2001-12-01 11:00:00,7
"857","East Asia",2002-02-01 11:00:00,0
"858","East Asia",2002-05-01 10:00:00,0
"859","East Asia",2002-08-01 10:00:00,0
"860","East Asia",2002-10-01 10:00:00,1
"861","East Asia",2003-01-01 11:00:00,1
"862","East Asia",2003-02-01 11:00:00,0
"863","East Asia",2003-03-01 11:00:00,0
"864","East Asia",2003-11-01 11:00:00,0
"865","East Asia",2004-01-01 11:00:00,2
"866","East Asia",2004-03-01 11:00:00,0
"867","East Asia",2004-07-01 10:00:00,2
"868","East Asia",2004-12-01 11:00:00,0
"869","East Asia",2005-01-01 11:00:00,12
"870","East Asia",2005-11-01 11:00:00,0
"871","East Asia",2006-05-01 10:00:00,0
"872","East Asia",2008-02-01 11:00:00,0
"873","East Asia",2008-03-01 11:00:00,3
"874","East Asia",2008-04-01 11:00:00,0
"875","East Asia",2008-05-01 10:00:00,3
"876","East Asia",2008-06-01 10:00:00,1
"877","East Asia",2008-07-01 10:00:00,3
"878","East Asia",2008-08-01 10:00:00,28
"879","East Asia",2008-09-01 10:00:00,1
"880","East Asia",2008-10-01 10:00:00,0
"881","East Asia",2008-12-01 11:00:00,0
"882","East Asia",2009-02-01 11:00:00,0
"883","East Asia",2009-03-01 11:00:00,1
"884","East Asia",2009-04-01 11:00:00,1
"885","East Asia",2009-05-01 10:00:00,0
"886","East Asia",2009-06-01 10:00:00,0
"887","East Asia",2009-07-01 10:00:00,184
"888","East Asia",2009-09-01 10:00:00,0
"889","East Asia",2010-08-01 10:00:00,7
"890","East Asia",2011-07-01 10:00:00,19
"891","East Asia",2011-10-01 10:00:00,0
