,iyear,country_txt,latitude,longitude,nkill,gname
40324,2014,Pakistan,34.006004,71.53743,1,Unknown
40644,2014,Pakistan,34.006004,71.53743,0,Unknown
40665,2014,Pakistan,34.006004,71.53743,1,Unknown
40677,2014,Pakistan,34.006004,71.53743,0,Unknown
41301,2014,Pakistan,34.006004,71.53743,0,Unknown
41341,2014,Pakistan,34.006004,71.53743,1,Unknown
41388,2014,Pakistan,34.006004,71.53743,1,Unknown
41443,2014,Pakistan,34.006004,71.53743,1,Unknown
41458,2014,Pakistan,34.006004,71.53743,0,Unknown
41462,2014,Pakistan,34.006004,71.53743,0,Other
41463,2014,Pakistan,34.006004,71.53743,0,Unknown
41512,2014,Pakistan,34.006004,71.53743,1,Other
41513,2014,Pakistan,34.006004,71.53743,0,Unknown
41620,2014,Pakistan,34.006004,71.53743,1,Unknown
41776,2014,Pakistan,34.006004,71.53743,7,Tehrik-i-Taliban Pakistan (TTP)
41858,2014,Pakistan,34.006004,71.53743,0,Unknown
41859,2014,Pakistan,34.006004,71.53743,0,Unknown
41945,2014,Pakistan,34.006004,71.53743,0,Unknown
41954,2014,Pakistan,34.006004,71.53743,1,Unknown
42013,2014,Pakistan,34.006004,71.53743,2,Unknown
42027,2014,Pakistan,34.006004,71.53743,1,Unknown
42132,2014,Pakistan,34.006004,71.53743,1,Unknown
42232,2014,Pakistan,34.006004,71.53743,0,Unknown
42332,2014,Pakistan,34.006004,71.53743,0,Unknown
42349,2014,Pakistan,34.006004,71.53743,1,Unknown
42541,2014,Pakistan,34.006004,71.53743,0,Unknown
42559,2014,Pakistan,34.006004,71.53743,0,Unknown
42564,2014,Pakistan,34.006004,71.53743,0,Unknown
42597,2014,Pakistan,34.006004,71.53743,5,Unknown
42617,2014,Pakistan,34.006004,71.53743,0,Unknown
42618,2014,Pakistan,34.006004,71.53743,0,Unknown
42696,2014,Pakistan,34.006004,71.53743,0,Unknown
42727,2014,Pakistan,34.006004,71.53743,0,Unknown
42896,2014,Pakistan,34.006004,71.53743,0,Unknown
42992,2014,Pakistan,34.006004,71.53743,0,Unknown
43351,2014,Pakistan,34.006004,71.53743,0,Unknown
43367,2014,Pakistan,34.006004,71.53743,158,Tehrik-i-Taliban Pakistan (TTP)
43977,2015,Pakistan,34.006004,71.53743,0,Unknown
44199,2015,Pakistan,34.006004,71.53743,0,Unknown
44432,2015,Pakistan,34.006004,71.53743,0,Unknown
44576,2015,Pakistan,34.006004,71.53743,0,Unknown
44730,2015,Pakistan,34.006004,71.53743,0,Unknown
44765,2015,Pakistan,34.006004,71.53743,0,Unknown
44933,2015,Pakistan,34.006004,71.53743,2,Other
45006,2015,Pakistan,34.006004,71.53743,1,Tehrik-i-Taliban Pakistan (TTP)
45305,2015,Pakistan,34.006004,71.53743,0,Unknown
45616,2015,Pakistan,34.006004,71.53743,1,Tehrik-i-Taliban Pakistan (TTP)
45732,2015,Pakistan,34.006004,71.53743,1,Unknown
45971,2015,Pakistan,34.006004,71.53743,0,Unknown
46071,2015,Pakistan,34.006004,71.53743,1,Other
46180,2015,Pakistan,34.006004,71.53743,1,Tehrik-i-Taliban Pakistan (TTP)
46457,2015,Pakistan,34.006004,71.53743,0,Unknown
46655,2015,Pakistan,34.006004,71.53743,3,Tehrik-i-Taliban Pakistan (TTP)
46746,2015,Pakistan,34.006004,71.53743,0,Unknown
46934,2015,Pakistan,34.006004,71.53743,1,Tehrik-i-Taliban Pakistan (TTP)
47016,2015,Pakistan,34.006004,71.53743,1,Tehrik-i-Taliban Pakistan (TTP)
47212,2015,Pakistan,34.006004,71.53743,1,Unknown
47218,2015,Pakistan,34.006004,71.53743,0,Unknown
47221,2015,Pakistan,34.006004,71.53743,0,Unknown
47261,2015,Pakistan,34.006004,71.53743,1,Unknown
47330,2015,Pakistan,34.006004,71.53743,0,Unknown
48002,2015,Pakistan,34.006004,71.53743,0,Unknown
48080,2015,Pakistan,34.006004,71.53743,0,Unknown
48426,2015,Pakistan,34.006004,71.53743,0,Unknown
48905,2015,Pakistan,34.006004,71.53743,1,Unknown
49075,2015,Pakistan,34.006004,71.53743,1,Unknown
49166,2015,Pakistan,34.006004,71.53743,0,Unknown
49864,2015,Pakistan,34.006004,71.53743,1,Other
50145,2015,Pakistan,34.006004,71.53743,0,Tehrik-i-Taliban Pakistan (TTP)
50182,2015,Pakistan,34.006004,71.53743,1,Unknown
50228,2015,Pakistan,34.006004,71.53743,0,Tehrik-i-Taliban Pakistan (TTP)
50720,2016,Pakistan,34.006004,71.53743,1,Unknown
50859,2016,Pakistan,34.006004,71.53743,0,Other
50976,2016,Pakistan,34.006004,71.53743,0,Unknown
51006,2016,Pakistan,34.006004,71.53743,2,Other
51083,2016,Pakistan,34.006004,71.53743,0,Tehrik-i-Taliban Pakistan (TTP)
51109,2016,Pakistan,34.006004,71.53743,0,Unknown
51112,2016,Pakistan,34.006004,71.53743,1,Unknown
51369,2016,Pakistan,34.006004,71.53743,1,Unknown
51382,2016,Pakistan,34.006004,71.53743,1,Unknown
51462,2016,Pakistan,34.006004,71.53743,1,Unknown
51594,2016,Pakistan,34.006004,71.53743,0,Unknown
51848,2016,Pakistan,34.006004,71.53743,0,Unknown
52068,2016,Pakistan,34.006004,71.53743,16,Other
52784,2016,Pakistan,34.006004,71.53743,2,Unknown
52822,2016,Pakistan,34.006004,71.53743,1,Unknown
52931,2016,Pakistan,34.006004,71.53743,0,Unknown
53022,2016,Pakistan,34.006004,71.53743,1,Tehrik-i-Taliban Pakistan (TTP)
53029,2016,Pakistan,34.006004,71.53743,1,Unknown
53136,2016,Pakistan,34.006004,71.53743,0,Unknown
53178,2016,Pakistan,34.006004,71.53743,1,Other
53300,2016,Pakistan,34.006004,71.53743,0,Other
53301,2016,Pakistan,34.006004,71.53743,1,Other
53349,2016,Pakistan,34.006004,71.53743,3,Tehrik-i-Taliban Pakistan (TTP)
53357,2016,Pakistan,34.006004,71.53743,0,Unknown
53453,2016,Pakistan,34.006004,71.53743,3,Other
54004,2016,Pakistan,34.006004,71.53743,1,Unknown
54054,2016,Pakistan,34.006004,71.53743,1,Other
54213,2016,Pakistan,34.006004,71.53743,1,Tehrik-i-Taliban Pakistan (TTP)
54232,2016,Pakistan,34.006004,71.53743,0,Unknown
54255,2016,Pakistan,34.006004,71.53743,1,Unknown
54534,2016,Pakistan,34.006004,71.53743,0,Unknown
54727,2016,Pakistan,34.006004,71.53743,0,Unknown
54788,2016,Pakistan,34.006004,71.53743,2,Other
55099,2016,Pakistan,34.006004,71.53743,0,Tehrik-i-Taliban Pakistan (TTP)
55203,2016,Pakistan,34.006004,71.53743,0,Unknown
55206,2016,Pakistan,34.006004,71.53743,0,Unknown
55285,2016,Pakistan,34.006004,71.53743,0,Unknown
55386,2016,Pakistan,34.006004,71.53743,5,Tehrik-i-Taliban Pakistan (TTP)
55428,2016,Pakistan,34.006004,71.53743,1,Other
55499,2016,Pakistan,34.006004,71.53743,1,Unknown
55535,2016,Pakistan,34.006004,71.53743,0,Unknown
55536,2016,Pakistan,34.006004,71.53743,0,Unknown
55537,2016,Pakistan,34.006004,71.53743,1,Unknown
55549,2016,Pakistan,34.006004,71.53743,1,Tehrik-i-Taliban Pakistan (TTP)
55855,2016,Pakistan,34.006004,71.53743,0,Unknown
55900,2016,Pakistan,34.006004,71.53743,0,Unknown
55901,2016,Pakistan,34.006004,71.53743,0,Unknown
55961,2016,Pakistan,34.006004,71.53743,0,Unknown
56594,2016,Pakistan,34.006004,71.53743,0,Unknown
56600,2016,Pakistan,34.006004,71.53743,0,Unknown
56921,2016,Pakistan,34.006004,71.53743,3,Tehrik-i-Taliban Pakistan (TTP)
56977,2016,Pakistan,34.006004,71.53743,0,Unknown
57030,2016,Pakistan,34.006004,71.53743,1,Tehrik-i-Taliban Pakistan (TTP)
57255,2016,Pakistan,34.006004,71.53743,1,Other
57521,2016,Pakistan,34.006004,71.53743,1,Unknown
57679,2017,Pakistan,34.006004,71.53743,0,Unknown
58655,2017,Pakistan,34.006004,71.53743,2,Unknown
58913,2017,Pakistan,34.006004,71.53743,0,Unknown
58926,2017,Pakistan,34.006004,71.53743,0,Unknown
58994,2017,Pakistan,34.006004,71.53743,1,Other
59078,2017,Pakistan,34.006004,71.53743,2,Other
59287,2017,Pakistan,34.006004,71.53743,0,Other
59504,2017,Pakistan,34.006004,71.53743,0,Unknown
59713,2017,Pakistan,34.006004,71.53743,1,Unknown
60082,2017,Pakistan,34.006004,71.53743,0,Unknown
60317,2017,Pakistan,34.006004,71.53743,0,Unknown
60521,2017,Pakistan,34.006004,71.53743,1,Unknown
61051,2017,Pakistan,34.006004,71.53743,0,Unknown
61110,2017,Pakistan,34.006004,71.53743,0,Tehrik-i-Taliban Pakistan (TTP)
61439,2017,Pakistan,34.006004,71.53743,0,Unknown
61561,2017,Pakistan,34.006004,71.53743,0,Tehrik-i-Taliban Pakistan (TTP)
61871,2017,Pakistan,34.006004,71.53743,0,Unknown
61918,2017,Pakistan,34.006004,71.53743,0,Unknown
61919,2017,Pakistan,34.006004,71.53743,0,Unknown
62294,2017,Pakistan,34.006004,71.53743,12,Tehrik-i-Taliban Pakistan (TTP)
39650,2014,Afghanistan,35.228274,71.537835,1,Taliban
36402,2014,Pakistan,33.948854,71.537993,0,Unknown
50481,2015,Afghanistan,35.297979,71.538181,6,Taliban
40044,2014,Afghanistan,35.297834,71.53827,10,Taliban
45954,2015,Afghanistan,35.302047,71.538302,1,Unknown
59518,2017,Pakistan,34.135,71.538611,0,Unknown
31641,2013,Afghanistan,35.266389,71.540556,0,Unknown
54765,2016,Afghanistan,35.267236,71.540607,1,Unknown
29102,2013,Pakistan,33.864363,71.540805,0,Unknown
40319,2014,Pakistan,34.416667,71.541111,0,Unknown
40321,2014,Pakistan,34.416667,71.541111,1,Unknown
29309,2013,Pakistan,33.539482,71.541614,1,Unknown
24626,2012,Pakistan,33.953468,71.542061,0,Unknown
25271,2012,Pakistan,33.953468,71.542061,3,Unknown
29523,2013,Pakistan,33.953468,71.542061,0,Unknown
32090,2013,Pakistan,33.953468,71.542061,0,Unknown
36012,2014,Pakistan,33.953468,71.542061,0,Unknown
36016,2014,Pakistan,33.953468,71.542061,0,Unknown
41952,2014,Pakistan,33.953468,71.542061,7,Unknown
42553,2014,Pakistan,33.953468,71.542061,0,Unknown
31533,2013,Pakistan,33.860367,71.54254,0,Tehrik-i-Taliban Pakistan (TTP)
30437,2013,Pakistan,33.901389,71.542778,1,Unknown
36428,2014,Pakistan,34.057811,71.543082,1,Unknown
29964,2013,Pakistan,34.056926,71.54314,0,Unknown
37909,2014,Pakistan,32.585514,71.543736,1,Unknown
23501,2012,Pakistan,34.004299,71.54483,7,Unknown
23637,2012,Pakistan,34.004299,71.54483,6,Other
50023,2015,Pakistan,34.700291,71.545143,2,Unknown
42074,2014,Pakistan,34.832778,71.546389,0,Unknown
42824,2014,Afghanistan,35.304444,71.547222,5,Tehrik-i-Taliban Pakistan (TTP)
42825,2014,Afghanistan,35.304444,71.547222,4,Tehrik-i-Taliban Pakistan (TTP)
42826,2014,Afghanistan,35.304444,71.547222,4,Tehrik-i-Taliban Pakistan (TTP)
29492,2013,Pakistan,30.521049,71.547682,1,Unknown
24487,2012,Pakistan,34.056652,71.548159,1,Unknown
24495,2012,Pakistan,34.056652,71.548159,1,Unknown
24892,2012,Pakistan,34.056652,71.548159,0,Unknown
53953,2016,Pakistan,34.055921,71.548311,1,Other
35403,2014,Pakistan,35.310222,71.548884,0,Unknown
4848,1992,Tajikistan,37.486729,71.549843,0,Unknown
5517,1994,Tajikistan,37.486729,71.549843,2,Unknown
5816,1995,Tajikistan,37.486729,71.549843,1,Unknown
6329,1995,Tajikistan,37.486729,71.549843,6,Unknown
6737,1996,Tajikistan,37.486729,71.549843,0,Unknown
25800,2012,Tajikistan,37.486729,71.549843,0,Unknown
26210,2012,Tajikistan,37.486729,71.549843,1,Unknown
25686,2012,Pakistan,35.31,71.55,6,Tehrik-i-Taliban Pakistan (TTP)
48724,2015,Pakistan,34.182049,71.550125,1,Tehrik-i-Taliban Pakistan (TTP)
38805,2014,Tajikistan,37.50011,71.550606,1,Unknown
55666,2016,Pakistan,34.084457,71.550957,3,Other
23621,2012,Pakistan,33.968178,71.551622,12,Tehrik-i-Taliban Pakistan (TTP)
56138,2016,Pakistan,33.968178,71.551622,0,Unknown
39697,2014,Pakistan,34.215739,71.553865,0,Unknown
55637,2016,Pakistan,34.406593,71.55415,38,Tehrik-i-Taliban Pakistan (TTP)
59454,2017,Pakistan,34.218576,71.554591,0,Unknown
62401,2017,Pakistan,34.217137,71.555532,1,Unknown
26135,2012,Pakistan,34.217222,71.555556,0,Unknown
32097,2013,Pakistan,34.217222,71.555556,0,Unknown
39604,2014,Pakistan,34.217222,71.555556,0,Unknown
55931,2016,Pakistan,34.218158,71.556353,0,Tehrik-i-Taliban Pakistan (TTP)
25837,2012,Tajikistan,37.944485,71.557178,0,Unknown
24774,2012,Pakistan,33.523782,71.557527,0,Unknown
25207,2012,Pakistan,33.472534,71.557559,1,Unknown
39976,2014,Pakistan,34.802222,71.557778,1,Unknown
15714,2009,Pakistan,33.796459,71.558487,1,Unknown
15972,2009,Pakistan,33.796459,71.558487,0,Unknown
16361,2009,Pakistan,33.796459,71.558487,0,Tehrik-i-Taliban Pakistan (TTP)
16426,2009,Pakistan,33.796459,71.558487,1,Tehrik-i-Taliban Pakistan (TTP)
16655,2009,Pakistan,33.796459,71.558487,1,Unknown
16665,2009,Pakistan,33.796459,71.558487,1,Unknown
21329,2011,Pakistan,33.796459,71.558487,4,Tehrik-i-Taliban Pakistan (TTP)
21664,2011,Pakistan,33.796459,71.558487,0,Unknown
23377,2012,Pakistan,33.796459,71.558487,0,Other
23584,2012,Pakistan,33.796459,71.558487,0,Unknown
23719,2012,Pakistan,33.796459,71.558487,1,Unknown
23872,2012,Pakistan,33.796459,71.558487,0,Unknown
23879,2012,Pakistan,33.796459,71.558487,1,Unknown
24020,2012,Pakistan,33.796459,71.558487,0,Unknown
24687,2012,Pakistan,33.796459,71.558487,0,Unknown
25430,2012,Pakistan,33.796459,71.558487,0,Unknown
25703,2012,Pakistan,33.796459,71.558487,0,Unknown
26024,2012,Pakistan,33.796459,71.558487,0,Unknown
26224,2012,Pakistan,33.796459,71.558487,0,Unknown
26325,2012,Pakistan,33.796459,71.558487,1,Unknown
26326,2012,Pakistan,33.796459,71.558487,12,Tehrik-i-Taliban Pakistan (TTP)
26577,2012,Pakistan,33.796459,71.558487,2,Tehrik-i-Taliban Pakistan (TTP)
26765,2012,Pakistan,33.796459,71.558487,0,Unknown
26919,2012,Pakistan,33.796459,71.558487,6,Tehrik-i-Taliban Pakistan (TTP)
27999,2013,Pakistan,33.796459,71.558487,0,Unknown
28755,2013,Pakistan,33.796459,71.558487,0,Unknown
28772,2013,Pakistan,33.796459,71.558487,0,Unknown
28914,2013,Pakistan,33.796459,71.558487,0,Unknown
29222,2013,Pakistan,33.796459,71.558487,0,Unknown
29300,2013,Pakistan,33.796459,71.558487,0,Unknown
29329,2013,Pakistan,33.796459,71.558487,9,Unknown
29563,2013,Pakistan,33.796459,71.558487,0,Unknown
29565,2013,Pakistan,33.796459,71.558487,0,Unknown
30101,2013,Pakistan,33.796459,71.558487,0,Unknown
30117,2013,Pakistan,33.796459,71.558487,5,Unknown
30227,2013,Pakistan,33.796459,71.558487,0,Unknown
30270,2013,Pakistan,33.796459,71.558487,6,Unknown
30523,2013,Pakistan,33.796459,71.558487,0,Unknown
30767,2013,Pakistan,33.796459,71.558487,10,Tehrik-i-Taliban Pakistan (TTP)
30781,2013,Pakistan,33.796459,71.558487,1,Tehrik-i-Taliban Pakistan (TTP)
31532,2013,Pakistan,33.796459,71.558487,1,Unknown
32338,2013,Pakistan,33.796459,71.558487,5,Tehrik-i-Taliban Pakistan (TTP)
32933,2013,Pakistan,33.796459,71.558487,0,Unknown
37818,2014,Pakistan,33.796459,71.558487,0,Unknown
37963,2014,Pakistan,33.796459,71.558487,0,Unknown
39211,2014,Pakistan,33.796459,71.558487,3,Unknown
41172,2014,Pakistan,33.796459,71.558487,0,Unknown
41861,2014,Pakistan,33.796459,71.558487,1,Tehrik-i-Taliban Pakistan (TTP)
41862,2014,Pakistan,33.796459,71.558487,0,Tehrik-i-Taliban Pakistan (TTP)
48003,2015,Pakistan,33.796459,71.558487,0,Unknown
59695,2017,Pakistan,33.796459,71.558487,4,Unknown
28325,2013,Pakistan,33.799209,71.55894,0,Unknown
26022,2012,Pakistan,33.96,71.56,0,Unknown
31308,2013,Pakistan,33.960483,71.560543,0,Unknown
3002,1989,Pakistan,34.217285,71.561043,5,Unknown
5774,1995,Pakistan,34.217285,71.561043,1,Other
13053,2008,Pakistan,34.217285,71.561043,1,Unknown
14781,2008,Pakistan,34.217285,71.561043,0,Unknown
15329,2009,Pakistan,34.217285,71.561043,0,Unknown
16738,2009,Pakistan,34.217285,71.561043,7,Tehrik-i-Taliban Pakistan (TTP)
16739,2009,Pakistan,34.217285,71.561043,12,Tehrik-i-Taliban Pakistan (TTP)
17187,2009,Pakistan,34.217285,71.561043,0,Tehrik-i-Taliban Pakistan (TTP)
17693,2010,Pakistan,34.217285,71.561043,0,Tehrik-i-Taliban Pakistan (TTP)
20428,2011,Pakistan,34.217285,71.561043,0,Unknown
20803,2011,Pakistan,34.217285,71.561043,0,Unknown
20911,2011,Pakistan,34.217285,71.561043,0,Unknown
20912,2011,Pakistan,34.217285,71.561043,1,Tehrik-i-Taliban Pakistan (TTP)
21042,2011,Pakistan,34.217285,71.561043,82,Tehrik-i-Taliban Pakistan (TTP)
22231,2011,Pakistan,34.217285,71.561043,0,Unknown
22280,2011,Pakistan,34.217285,71.561043,0,Other
22398,2011,Pakistan,34.217285,71.561043,1,Unknown
22464,2011,Pakistan,34.217285,71.561043,1,Unknown
23211,2012,Pakistan,34.217285,71.561043,1,Tehrik-i-Taliban Pakistan (TTP)
23588,2012,Pakistan,34.217285,71.561043,0,Unknown
23776,2012,Pakistan,34.217285,71.561043,1,Unknown
23988,2012,Pakistan,34.217285,71.561043,0,Unknown
24002,2012,Pakistan,34.217285,71.561043,0,Unknown
24150,2012,Pakistan,34.217285,71.561043,0,Unknown
24442,2012,Pakistan,34.217285,71.561043,0,Unknown
24555,2012,Pakistan,34.217285,71.561043,0,Unknown
24637,2012,Pakistan,34.217285,71.561043,1,Unknown
26173,2012,Pakistan,34.217285,71.561043,0,Unknown
26230,2012,Pakistan,34.217285,71.561043,0,Unknown
26589,2012,Pakistan,34.217285,71.561043,0,Unknown
26663,2012,Pakistan,34.217285,71.561043,0,Unknown
26687,2012,Pakistan,34.217285,71.561043,0,Unknown
26688,2012,Pakistan,34.217285,71.561043,0,Unknown
27395,2012,Pakistan,34.217285,71.561043,0,Unknown
27398,2012,Pakistan,34.217285,71.561043,0,Unknown
27599,2012,Pakistan,34.217285,71.561043,0,Unknown
27618,2012,Pakistan,34.217285,71.561043,0,Unknown
27816,2012,Pakistan,34.217285,71.561043,0,Unknown
27832,2012,Pakistan,34.217285,71.561043,1,Unknown
28118,2013,Pakistan,34.217285,71.561043,3,Unknown
28125,2013,Pakistan,34.217285,71.561043,0,Unknown
28971,2013,Pakistan,34.217285,71.561043,1,Unknown
28984,2013,Pakistan,34.217285,71.561043,0,Unknown
29076,2013,Pakistan,34.217285,71.561043,0,Unknown
29415,2013,Pakistan,34.217285,71.561043,0,Unknown
29439,2013,Pakistan,34.217285,71.561043,0,Unknown
29634,2013,Pakistan,34.217285,71.561043,0,Unknown
29856,2013,Pakistan,34.217285,71.561043,0,Unknown
30373,2013,Pakistan,34.217285,71.561043,0,Unknown
31722,2013,Pakistan,34.217285,71.561043,0,Unknown
33403,2013,Pakistan,34.217285,71.561043,0,Unknown
33989,2013,Pakistan,34.217285,71.561043,0,Unknown
34286,2013,Pakistan,34.217285,71.561043,0,Unknown
34419,2013,Pakistan,34.217285,71.561043,0,Unknown
34502,2013,Pakistan,34.217285,71.561043,0,Unknown
34851,2013,Pakistan,34.217285,71.561043,0,Unknown
35037,2014,Pakistan,34.217285,71.561043,0,Unknown
35603,2014,Pakistan,34.217285,71.561043,0,Unknown
35660,2014,Pakistan,34.217285,71.561043,0,Unknown
35774,2014,Pakistan,34.217285,71.561043,0,Unknown
35775,2014,Pakistan,34.217285,71.561043,0,Unknown
36057,2014,Pakistan,34.217285,71.561043,0,Unknown
36844,2014,Pakistan,34.217285,71.561043,2,Unknown
38047,2014,Pakistan,34.217285,71.561043,0,Unknown
38819,2014,Pakistan,34.217285,71.561043,2,Unknown
38857,2014,Pakistan,34.217285,71.561043,2,Unknown
39315,2014,Pakistan,34.217285,71.561043,1,Unknown
39451,2014,Pakistan,34.217285,71.561043,0,Unknown
40528,2014,Pakistan,34.217285,71.561043,0,Unknown
40549,2014,Pakistan,34.217285,71.561043,0,Unknown
40711,2014,Pakistan,34.217285,71.561043,0,Unknown
41003,2014,Pakistan,34.217285,71.561043,0,Unknown
41201,2014,Pakistan,34.217285,71.561043,1,Unknown
41880,2014,Pakistan,34.217285,71.561043,0,Other
41925,2014,Pakistan,34.217285,71.561043,1,Unknown
42772,2014,Pakistan,34.217285,71.561043,0,Unknown
42823,2014,Pakistan,34.217285,71.561043,0,Other
42887,2014,Pakistan,34.217285,71.561043,2,Other
42981,2014,Pakistan,34.217285,71.561043,0,Other
43106,2014,Pakistan,34.217285,71.561043,0,Unknown
43221,2014,Pakistan,34.217285,71.561043,0,Unknown
43302,2014,Pakistan,34.217285,71.561043,0,Unknown
43360,2014,Pakistan,34.217285,71.561043,0,Unknown
43452,2014,Pakistan,34.217285,71.561043,4,Unknown
46628,2015,Pakistan,34.217285,71.561043,2,Unknown
47358,2015,Pakistan,34.217285,71.561043,0,Unknown
48725,2015,Pakistan,34.217285,71.561043,0,Unknown
48794,2015,Pakistan,34.217285,71.561043,3,Unknown
49470,2015,Pakistan,34.217285,71.561043,0,Unknown
49471,2015,Pakistan,34.217285,71.561043,0,Unknown
51911,2016,Pakistan,34.217285,71.561043,18,Tehrik-i-Taliban Pakistan (TTP)
52191,2016,Pakistan,34.217285,71.561043,1,Unknown
55540,2016,Pakistan,34.217285,71.561043,0,Unknown
57264,2016,Pakistan,34.217285,71.561043,0,Unknown
58474,2017,Pakistan,34.217285,71.561043,1,Tehrik-i-Taliban Pakistan (TTP)
60668,2017,Pakistan,34.217285,71.561043,1,Unknown
61762,2017,Pakistan,34.217285,71.561043,0,Unknown
29071,2013,Pakistan,33.967352,71.561151,0,Unknown
17577,2009,Pakistan,34.217542,71.561375,0,Tehrik-i-Taliban Pakistan (TTP)
18030,2010,Pakistan,34.217542,71.561375,0,Unknown
48806,2015,Pakistan,34.221767,71.561773,0,Unknown
11950,2007,Pakistan,33.91758,71.562035,0,Unknown
23797,2012,Pakistan,33.91758,71.562035,1,Unknown
23809,2012,Pakistan,33.91758,71.562035,1,Unknown
23814,2012,Pakistan,33.91758,71.562035,0,Unknown
23845,2012,Pakistan,33.91758,71.562035,18,Tehrik-i-Taliban Pakistan (TTP)
24048,2012,Pakistan,33.91758,71.562035,0,Unknown
24275,2012,Pakistan,33.91758,71.562035,0,Unknown
24375,2012,Pakistan,33.91758,71.562035,0,Unknown
24494,2012,Pakistan,33.91758,71.562035,1,Unknown
24763,2012,Pakistan,33.91758,71.562035,1,Unknown
25151,2012,Pakistan,33.91758,71.562035,3,Unknown
25297,2012,Pakistan,33.91758,71.562035,0,Unknown
25446,2012,Pakistan,33.91758,71.562035,0,Unknown
25574,2012,Pakistan,33.91758,71.562035,0,Unknown
25709,2012,Pakistan,33.91758,71.562035,0,Unknown
25877,2012,Pakistan,33.91758,71.562035,0,Unknown
25993,2012,Pakistan,33.91758,71.562035,0,Unknown
26514,2012,Pakistan,33.91758,71.562035,0,Unknown
26639,2012,Pakistan,33.91758,71.562035,0,Unknown
26752,2012,Pakistan,33.91758,71.562035,1,Unknown
26969,2012,Pakistan,33.91758,71.562035,0,Unknown
27018,2012,Pakistan,33.91758,71.562035,0,Unknown
27049,2012,Pakistan,33.91758,71.562035,0,Unknown
27091,2012,Pakistan,33.91758,71.562035,0,Unknown
27255,2012,Pakistan,33.91758,71.562035,0,Unknown
27288,2012,Pakistan,33.91758,71.562035,0,Unknown
27407,2012,Pakistan,33.91758,71.562035,0,Unknown
27480,2012,Pakistan,33.91758,71.562035,2,Unknown
27600,2012,Pakistan,33.91758,71.562035,0,Unknown
27626,2012,Pakistan,33.91758,71.562035,2,Tehrik-i-Taliban Pakistan (TTP)
28261,2013,Pakistan,33.91758,71.562035,4,Unknown
28378,2013,Pakistan,33.91758,71.562035,0,Unknown
28460,2013,Pakistan,33.91758,71.562035,0,Unknown
28657,2013,Pakistan,33.91758,71.562035,0,Unknown
29194,2013,Pakistan,33.91758,71.562035,8,Tehrik-i-Taliban Pakistan (TTP)
